id;kurztitel;kategorie;unterkategorie;datum_beginn;datum_ende;terminliste;landname;ort;va_name;va_adresse;va_telefon;va_fax;va_email;va_internet;teilnehmerkreis;externer_link;lfdnr
100123212;"Der verlorene Nahe Osten? Geschichte und Gegenwart in einer unruhigen Region";"Politische Bildung";"Gesellschaft und Soziales";2023-09-04;2025-09-04;"04.09.2023 - 08.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 04.09.2025 möglich";Deutschland;Mosbach;"ver.di GpB gGmbH, ver.di-Bildungszentrum Mosbach";"Am Wasserturm 1-3
74821 Mosbach";06261-9420;06261-942-102;mailto:biz.mosbach@verdi.de;https://bildungsportal.verdi.de/seminare_programm_einzeln.php?si=64900eb097cff&view=&lang=1&hauptkategorie=&unterkategorie=&id=ant23_0000505;"Für interessierte Berliner Arbeitnehmer/innen";;652
100123214;"Gruppenkurs Italienisch - Mittelstufe  (10 Tage)";"Sprachen für den Beruf";Italienisch;2024-01-15;2026-01-15;"15.01.2024 - 26.01.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 15.01.2026 möglich";Italien;Rom;"Centro Linguistico Italiano Dante Alighieri";"Piazza Bologna 1
00162 Rom";+390644231400;+390644231007;mailto:info@clidante.it;https://clidante.it/de/bildungsurlaub-in-italien/;"Berliner Arbeitnehmer/-innen, die o.g. Fremdsprachenkenntnisse beruflich benötigen";;653
100123215;"Das Dilemma westlicher Interventionen?! Ein Blick auf Afghanistan, Mali und den Irak";"Politische Bildung";"Außen-und Entwicklungspolitik";2023-09-04;2025-09-04;"04.09.2023 - 08.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 04.09.2025 möglich";Deutschland;"Kochel am See";"Georg-von-Vollmar-Akademie e.V.";"Am Aspensteinbichl 9-11
82431 Kochel am See";"08851 780";"08851 7823";mailto:info@vollmar-akademie.de;https://www.vollmar-akademie.de/programm/kw/bereich/kursdetails/kurs/23243602/kursname/Das%20Dilemma%20westlicher%20Interventionen/kategorie-id/0/#inhalt;"Für interessierte Berliner Arbeitnehmer/innen";;654
100123216;"Mediation 2023/24 auf Grundlage der Gewaltfreien Kommunikation";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2023-09-11;2025-09-11;"11.09.2023 - 16.06.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.09.2025 möglich";Deutschland;Steyerberg;"Die Schule für Verständigung und Mediation im Lebensgarten Steyerberg e.V.";"Ginsterweg 3
31595 Steyerberg";05764-1206;;mailto:info@mediation-steyerberg.de;www.mediation-steyerberg.de/fortbildung-mediation;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;655
100123217;"Bei uns ist alles anders - oder doch nicht? - Arbeitsrecht für AT-Angestellte";"Recht und Steuern";Recht;2023-12-11;2025-12-11;"11.12.2023 - 15.12.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.12.2025 möglich";Deutschland;"Haltern am See";"IGBCE
Kompetenzzentrum Bildung";"Königsworther Platz 6
30167 Hannover";0511/7631153;0511/7631746;mailto:kompetenzzentrum.bildung@igbce.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;656
100123218;"Stress, Motivation und Selbstsicherheit - SMS für Dich";"Gesundheit und Ernährung";"Entspannung und Körpererfahrung";2023-12-11;2025-12-11;"11.12.2023 - 15.12.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.12.2025 möglich";Deutschland;"Bad Münder am Deister";"IGBCE
Kompetenzzentrum Bildung";"Königsworther Platz 6
30167 Hannover";0511/7631153;0511/7631746;mailto:kompetenzzentrum.bildung@igbce.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;657
100123219;"Von Giraffen und Wölfen  - Gewaltfreie Kommunikation in der betrieblichen Mitbestimmung";"Rhetorik und Kommunikation";"Rhetorik, polit.";2023-12-18;2025-12-18;"18.12.2023 - 22.12.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 18.12.2025 möglich";Deutschland;"Bad Münder am Deister";"IGBCE
Kompetenzzentrum Bildung";"Königsworther Platz 6
30167 Hannover";0511/7631153;0511/7631746;mailto:kompetenzzentrum.bildung@igbce.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;658
100123220;"Gesundheit versus Ökonomie -Was lernen wir aus der Corona-Pandemie?";"Politische Bildung";"Gesellschaft und Soziales";2023-09-25;2025-09-25;"25.09.2023 - 29.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.09.2025 möglich";Deutschland;"Saalfeld und ggf. andere Orte";"ver.di GpB gGmbH, ver.di-Bildungszentrum Mosbach";"Am Wasserturm 1-3
74821 Mosbach";06261-9420;06261-942-102;mailto:biz.mosbach@verdi.de;https://bildungsportal.verdi.de/seminare_programm_einzeln.php?si=649035e2bd526&view=&lang=1&hauptkategorie=&unterkategorie=&id=ant23_0000513;"Für interessierte Berliner Arbeitnehmer/innen";;659
100123224;"Online-PR - Pressearbeit im Internet";"Medien und Journalismus";"Berufe Medien";2024-12-02;2025-10-04;"04.10.2023 - 05.10.2023 (Dieser Termin ist bereits vorbei)
30.11.2023 - 01.12.2023 (Dieser Termin ist bereits vorbei)
11.03.2024 - 12.03.2024 (Dieser Termin ist bereits vorbei)
27.06.2024 - 28.06.2024 (Dieser Termin ist bereits vorbei)
30.09.2024 - 01.10.2024 (Dieser Termin ist bereits vorbei)
02.12.2024 - 03.12.2024 (Dieser Termin ist bereits vorbei)
11.02.2025 - 12.02.2025 (Dieser Termin ist bereits vorbei)
17.03.2025 - 18.03.2025 (Dieser Termin ist bereits vorbei)
09.04.2025 - 10.04.2025 (Dieser Termin ist bereits vorbei)
26.06.2025 - 27.06.2025 (Dieser Termin ist bereits vorbei)
03.09.2025 - 04.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 04.10.2025 möglich";Deutschland;Berlin;"BJS Berliner Journalistenschule - Kommunikation GmbH";"Knesebeckstraße 74
10623 Berlin";"0 30 / 75 00 80 52";"0 30 / 75 00 80 53";mailto:info@bjs-kommunikation.de;https://www.berliner-journalisten-schule.de/seminare/online-pr/;"Für Berliner PR-Mitarbeitende (Profis, Einsteiger und Umsteiger) aus Unternehmen, Agenturen, Wirtschaft, Verwaltung, Verbänden und Vereinen, die o.g. Fortbildung für die berufliche Tätigkeit benötigen";;660
100123225;"Grundkurs  Tradtionelle Lehre der Hebammen - und Entbindungskunst Berlin 2023/2024";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2023-12-05;2025-12-05;"05.12.2023 - 04.07.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 05.12.2025 möglich";Deutschland;Berlin;"TLHE EOOD";"Bratya Shkorpil Str. 12
9000 Varna";"0151 1000 4926";;mailto:info@tlhe.de;https://www.tlhe.de/informationen/grundkurs-27.html;"Für Berliner Hebammen und vergleichbare Berufsgruppen, die o.g. Kenntnisse für die hauptberufliche Tätigkeit benötigen.";;661
100123227;"Grundkurs für Tradtionelle Lehre der Hebammen - und Entbindungskunst Berlin";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-04-28;2027-04-28;"28.04.2025 - 05.11.2025 (Dieser Termin hat bereits begonnen)
weitere Termine zu dieser Veranstaltung sind noch bis 28.04.2027 möglich";Deutschland;Berlin;"TLHE EOOD";"Bratya Shkorpil Str. 12
9000 Varna";"0151 1000 4926";;mailto:info@tlhe.de;https://www.tlhe.de/informationen/grundkurs-29.html;"Für Berliner Hebammen, Geburtshelfer/innen ,Wochenbettpfleger/innen und  geburtshilfiches Personal, die o.g. Kenntnisse für die hauptberufliche Tätigkeit benötigen";;662
100123231;"Aktuelle Entwicklungen im Sozial- und Erziehungsdienst 2  Soziale Arbeit ist unverzichtbar - immer!";"Sozialer Bereich";;2023-10-25;2025-10-25;"25.10.2023 - 27.10.2023 (Dieser Termin ist bereits vorbei)
28.10.2024 - 30.10.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.10.2025 möglich";Deutschland;Saalfeld;"ver.di GPB
GewerkschaftsPolitische Bildung gGmbH";"Paula-Thiede-Ufer 10
10179 Berlin";030-6956-2822;030-6956-3920;mailto:bildung@verdi-gpb.de;https://bildungsportal.verdi.de/seminare_programm_einzeln.php?si=6491c9048213b&view=&lang=1&hauptkategorie=&unterkategorie=&id=6329d71c06429;"Für Berliner Erzieher/innen, Sozialpädagog/innen, Heilpädagog/innen, Auszubildende und andere Beschäftigtengruppen im Sozial- und Erziehungsdienst, Betriebs- und Personalräte, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;663
100123232;"Zertifiziertes Basistraining - Praxis der emotionsfokussierten Paartherapie";Psychologie;;2023-12-04;2025-12-04;"04.12.2023 - 07.12.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 04.12.2025 möglich";Deutschland;Berlin;"Evangelisches Zentralinstitut
für Familienberatung gGmbH";"Auguststr. 80
10117 Berlin";030/28395-200;;mailto:ezi@ezi-berlin.de;https://www.ezi-berlin.de/angebot/details/praxis-der-emotionsfokussierten-paartherapie-eft;"Für Berliner Paarberater/innen und Paartherapeut/innen sowie Erziehungs- und Familienberater/innen, die ihre Kompetenzen in der Arbeit mit Elternkonflikten verbessern wollen und die o.g. Fortbildung für die berufliche Tätigkeit benötigen";;664
100123233;"Prävention sexualisierter Gewalt im Arbeitsleben  - Betroffenengerechte Fürsorgekonzepte zum Schutz und zur Intervention - hybrid -";Psychologie;;2023-09-25;2025-09-25;"25.09.2023 - 23.02.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.09.2025 möglich";Deutschland;"Berlin - hybrid -";"Inmedio Berlin GbR";"Holbeinstr. 33
12203 Berlin";030/45490400;03/45590401;mailto:praevention@inmedio.de;https://www.inmedio.de/wp-content/uploads/Broschu%CC%88re-Arbeitsleben-2324.pdf;"Für Berliner Führungskräfte, Personalverantwortliche, Ombudsstellen, Gleichstellungsbeauftragte und Betriebspsychologen/innen, Vertreter/innen der Arbeitgeberverbände/ Gewerkschaften, an Fachkräfte in Beratungsstellen und Vertrauensleuten, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;665
100123235;"Weiterbildung Organisationsberatung, Grund- und Aufbaukurs -Organisationen verstehen- Wandel initiieren und begleiten-";"Rhetorik und Kommunikation";;2023-09-14;2025-09-14;"14.09.2023 - 19.01.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 14.09.2025 möglich";Deutschland;Berlin;"Privates systemisches Institut für Qualitätsentwicklung und Gesundheit e.V.";"Barbarossastr. 59a
10781  Berlin";"0151 20176482";;mailto:info@psiqug.de;www.psiqug.de;"Für Berliner Arbeitnehmer/innen in beratenden Berufen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.";;666
100123237;"Digitale Demokratie? Partizipation und Meinungsbildung in sozialen Netzwerken";"Politische Bildung";"Demokratie und Medienpolitik";2023-09-11;2025-09-11;"11.09.2023 - 15.09.2023 (Dieser Termin ist bereits vorbei)
11.11.2024 - 15.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.09.2025 möglich";Deutschland;Gladenbach;"ver.di IMK
Institut für Bildung, Medien und Kunst
""Das Bunte Haus""";"Senner Hellweg 461
33689 Bielefeld";0520591000;05205/9100-30;mailto:biz.bielefeld@verdi.de;www.bildungsportal.verdi.de;"Für interessierte Berliner Arbeitnehmer/innen";;667
100123238;"Psychosoziale Onkologie, Rehabilitation (Block 5)";Psychologie;;2023-09-07;2025-09-07;"07.09.2023 - 09.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 07.09.2025 möglich";Deutschland;Bovenden;"Weiterbildung Psychosoziale Onkologie
c/o Psychoonkologie WPO";"Im Neuenheimer Feld 110
69120 Heidelberg";06221564719;062215633510;mailto:info@wpo-ev.de;www.wpo-ev.de;"Für Berliner Psychologen, Mediziner, Sozialarbeiter, Sozialpädagogen, Pädagogen und Seelsorger, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.";;668
100123239;"Grundausbildung Wirtschaftsmediation";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2023-11-11;2025-11-11;"11.11.2023 - 18.11.2023 (Dieser Termin ist bereits vorbei)
17.02.2024 - 24.02.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.11.2025 möglich";Portugal;"Ponta do Sol/Madeira";"MAB -  Mediationsakademie Berlin
Dr. Thomas R. Henschel";"Mommsenstr. 45
10629 Berlin";030/78716673;;mailto:weinmar@mab-henschel.de;www.mediationasakademie-berlin.de;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;669
100123240;"Bildbearbeitung mit Adobe Photoshop und Lightroom";"Medien und Journalismus";;2023-10-09;2025-10-09;"09.10.2023 - 13.10.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.10.2025 möglich";Deutschland;KIEL;"PHOTO+MEDIENFORUM KIEL e.V.";"Feldstraße 9-11
24105 Kiel";"04 31-57 97 00";"04 31-579 70 55";mailto:mail@photomedienforum.de;https://www.photomedienforum.de/event-details/adobe-lightroom-und-photoshop-4;"Für Berliner Arbeitnnehmer/innen, Fotografen, Mediengestalter, Marketingmitarbeiter und fachlich Interessierte, die og. Kenntnise für Ihre berufliche Tätigkeit benötigen";;670
100123241;"Vom Bergbau zum Tourismus - Wirtschaftliche Entwicklungen im Harz und ihre gesellschaftlichen Auswirkungen mit dem Motorrad erfahren";"Politische Bildung";"Ökologie und Umweltpolitik";2023-09-25;2025-09-25;"25.09.2023 - 29.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.09.2025 möglich";Deutschland;"Bad Harzburg";"Arbeit und Leben Niedersachsen e.V.";"Arndtstr. 20
30167 Hannover";"0541 33807-18";;mailto:bildungsurlaub@aul-nds.de;https://www.aul-nds.de;"Für interessierte Berliner Arbeitnehmer/innen";;671
100123246;"NLP-Practitioner - 8 Module -";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-04-04;2026-07-19;"19.07.2024 - 21.07.2024 (Dieser Termin ist bereits vorbei)
20.09.2024 - 22.09.2024 (Dieser Termin ist bereits vorbei)
29.11.2024 - 01.12.2024 (Dieser Termin ist bereits vorbei)
07.02.2025 - 09.02.2025 (Dieser Termin ist bereits vorbei)
04.04.2025 - 06.04.2025 (Dieser Termin ist bereits vorbei)
27.06.2025 - 29.06.2025 (Dieser Termin ist bereits vorbei)
12.09.2025 - 14.09.2025
28.11.2025 - 30.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 19.07.2026 möglich";Deutschland;Graben-Neudorf;"WEDA Akademie Patricia Geißler";"Bahnhofstraße 20a
76676 Graben-Neudorf";07255/721507;;mailto:info@weda-akademie.de;https://weda-akademie.de/leistung/nlp-practitioner/;"Für Berliner Mitarbeiter/innen und Führungskräfte, die die Inhalte dieser Fortbildung zur Weiterqualifizierung ihres beruflichen Aufgabenbereiches benötigen";;672
100123247;"NLP-Master - 7 Module -";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-05-09;2026-07-26;"26.07.2024 - 28.07.2024 (Dieser Termin ist bereits vorbei)
13.09.2024 - 15.09.2024 (Dieser Termin ist bereits vorbei)
22.11.2024 - 24.11.2024 (Dieser Termin ist bereits vorbei)
14.02.2025 - 16.02.2025 (Dieser Termin ist bereits vorbei)
09.05.2025 - 11.05.2025 (Dieser Termin ist bereits vorbei)
11.07.2025 - 13.07.2025 (Dieser Termin ist bereits vorbei)
26.09.2025 - 28.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 26.07.2026 möglich";Deutschland;Graben-Neudorf;"WEDA Akademie Patricia Geißler";"Bahnhofstraße 20a
76676 Graben-Neudorf";07255/721507;;mailto:info@weda-akademie.de;https://weda-akademie.de/leistung/nlp-master/;"Für Berliner Mitarbeiter/innen und Führungskräfte, die die Inhalte dieser Fortbildung zur Weiterqualifizierung ihres beruflichen Aufgabenbereiches benötigen";;673
100123250;"General English - 1 Woche -";"Sprachen für den Beruf";Englisch;2023-08-28;2025-08-28;"28.08.2023 - 01.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.08.2025 möglich";Großbritannien;"Cardiff und ggf. andere Orte";"Capital School of English
(Cardiff)";"63 Cowbridge Road East
CF11 9AE GB Cardiff";'+44(0)2920235777';;;www.capitalschoolofenglish.co.uk;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;674
100123251;"General English - 2 Wochen -";"Sprachen für den Beruf";Englisch;2023-08-28;2025-08-28;"28.08.2023 - 08.09.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.08.2025 möglich";Großbritannien;"Cardiff und ggf. andere Orte";"Capital School of English
(Cardiff)";"63 Cowbridge Road East
CF11 9AE GB Cardiff";'+44(0)2920235777';;;www.capitalschoolofenglish.co.uk;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;675
100123253;"CPUX-F 2 Tage Online";"Elektronische Datenverarbeitung";"Sonstige Themen der EDV";2023-08-28;2025-08-28;"28.08.2023 - 29.08.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.08.2025 möglich";Deutschland;"Live Online – V-Classroom-XL – Virtuelles Klassenzimmer inklusive ZOOM & MIRO & eLearning Portal";"Usability Acaddemy c/o GoDigitalXL UG (haftungsbeschränkt)";"Bahnhofstr. 1
67655 Kaiserslautern";"0631 3160 5793";"0631 3160 5794";mailto:info@usability-academy.com;https://www.usability-academy.com/de/78489-ua1012-cpux-f-2-tage-online-28-08-2023;"Für Berliner Arbeitnehmer*innen , insbesondere Produktmanager, Produktdesigner, User-Interface-Designer, Software-Ingenieure, Projektleiter
Qualitätsmanager die ein UX Zertifikat für ihre berufliche Tätigkeit anstreben.";;676
100123254;"Neue Blockbildung? Unsere Welt im Wettstreit zwischen demokratischen und autoritären Staaten";"Politische Bildung";"Demokratie und Medienpolitik";2023-11-13;2025-11-13;"13.11.2023 - 15.11.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 13.11.2025 möglich";Deutschland;"Bad Kissingen";"Gesellschaft für politische Bildung e.V.
Akademie Frankenwarte";"Semmelstr. 46 R
97070 Würzburg";0931/80464-0;;mailto:info@frankenwarte.de;https://www.frankenwarte.de/veranstaltungen/bildungsseminare/index.html?ev%5Bid%5D=513;"Für interessierte Berliner Arbeitnehmer/innen";;677
100123255;"Trauerbegleitung - Methoden und Themen (4 Termine insgesamt)";"Sozialer Bereich";;2024-02-01;2025-11-23;"23.11.2023 - 26.11.2023 (Dieser Termin ist bereits vorbei)
01.02.2024 - 04.02.2024 (Dieser Termin ist bereits vorbei)
22.03.2024 - 24.03.2024 (Dieser Termin ist bereits vorbei)
03.05.2024 - 05.05.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 23.11.2025 möglich";Deutschland;"Beetzendorf OT Poppau und ggf. andere Orte";"Freundeskreis Ökodorf e.V.";"Sieben Linden 1
38489 Beetzendorf OT Poppau";039000/51236;039000/51232;mailto:bildungsreferat@siebenlinden.org;https://lernort.siebenlinden.org/de/f8a37fbd34c741e19176ef58537fd8ae/trauerwege---lehrgangsbeginn-trauerbegleitung--methoden-und-themen-vier-seminare;"Für Berliner Arbeitnehmer/innen aus den Berufsgruppen Seelsorge, Pflege, Medizin, Bestattung und Pädagogik, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;678
100123256;"Ausbildung zum Waldführer";Pädagogik;Weiterbildung;2023-09-21;2025-09-21;"21.09.2023 - 08.12.2023 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 21.09.2025 möglich";Deutschland;Wershofen;"Wohllebens Waldakademie GmbH & Co.KG";"Nordstraße 15
53520 Wershofen";"02694 9113210";;mailto:info@wohllebens-waldakademie.de;https://www.wohllebens-waldakademie.de/ausbildung-zum-waldfuehrer-m49169;"Für Berliner Pädagogen/innen, Lehrer/innen und Erzieher/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;679
100123257;"Facherzieher:in Frühkindliche Bildung";Pädagogik;Weiterbildung;2023-11-09;2025-11-09;"09.11.2023 - 11.07.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.11.2025 möglich";Deutschland;"Berlin und ggf. andere Orte";"Fortbildungsinstitut - Pädalogik GmbH
Sitz: Friedrichshain";"Kopernikusstr. 23
10245 Berlin";030/347476171;030/347476193;mailto:info@paedalogik.de;https://paedalogik.de/fortbildungsinstitut/kurse/kurs/?kurs=1116&alias=FEU3-23/24-Facherzieher*in-f%C3%BCr-fr%C3%BChkindliche-Bildung;"Für Berliner Erzieher/innen, Pädagogische Fach- und Führungskräfte in Kita, Schule und Hort, die o.g. Kenntnisse für die berufliche Tätigkeiten benötigen";;680
